-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|CDoc|EL|ProvFijo  |Sol.pedido|Pos.|Fe.solic. |Material |Creado por|Texto breve                             |Pedido    |Cantidad|  PrecioVal.|  Valor tot.|Ce. |GCp||B|Gestores    |Lib|Modif.el  |CeSu|Fe.entrega|Fondo|
|ZSUA|E8|          |1300009199| 110|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|     20 |      2.320 |     46.400 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 120|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      3 |     16.820 |     50.460 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 130|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      8.062 |     48.372 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 140|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      8.062 |     48.372 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 150|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      8.062 |     48.372 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 160|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      8.062 |     48.372 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 170|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      9.222 |     55.332 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 180|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      9.222 |     55.332 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 190|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      9.222 |     55.332 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 200|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      6 |      9.222 |     55.332 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 210|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      4 |      6.728 |     26.912 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 220|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      4 |      6.728 |     26.912 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 230|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      4 |      6.728 |     26.912 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 240|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      4 |      7.192 |     28.768 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 250|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      4 |      7.192 |     28.768 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|E8|          |1300009199| 260|17.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064237|      4 |      7.192 |     28.768 |CA07|ED7|| |NEIDY MOLINA|2  |04.04.2016|    |20160404  |     |
|ZSUA|EF|          |1300009205| 100|17.03.2016|78000540 |PAULSALM  |TRANSPORTE FLETES Y ACARREOS SERVICIOS  |4600064192|      2 |    700.000 |  1.400.000 |CA07|ED8|| |WILSON GARCI|2  |03.05.2016|    |20160317  |     |
|ZSU3|R4|          |1300009087|  10|11.03.2016|80019265 |CINDGARA  |APOYO MEDICO VAC REC DE 6:00 AM A 6:00PM|4200216503|      5 |     77.500 |    387.500 |CA83|RD1|| |            |2  |13.04.2016|    |20160408  |     |
|ZSU3|R4|          |1300009093|  10|11.03.2016|80019265 |CINDGARA  |APOYO MEDICO VAC REC DE 6:00 AM A 6:00PM|4200216505|      5 |     77.500 |    387.500 |CA83|RD1|| |            |2  |13.04.2016|    |20160408  |     |
|ZSUA|E8|          |1300008985|  30|08.03.2016|79000027 |WILLMORH  |SUMINISTRO DE ALIMENTACIÓN              |4600064126|     20 |     12.688 |    253.760 |CA07|ED7|| |ANGELIVAGOME|2  |25.04.2016|    |20160308  |     |
|ZSUA|E8|          |1300008985|  40|08.03.2016|79000027 |WILLMORH  |SUMINISTRO DE ALIMENTACIÓN              |4600064126|     20 |      8.700 |    174.000 |CA07|ED7|| |ANGELICAGOME|2  |25.04.2016|    |20160308  |     |
|ZSUA|E8|          |1300008945|  60|07.03.2016|79000100 |ANDRGONO  |MATERIAL DE ENSEÑANZA                   |4600064199|     75 |      2.842 |    213.150 |CA07|ED7|| |NEIDY MOLINA|2  |29.03.2016|    |20160315  |     |
|ZSUA|R9|          |1300008907|  10|04.03.2016|95012572 |OSCASIES  |CHEQUEADOR DE PERACETIC                 |          |      3 |     36.734 |    110.202 |CA27|H08|| |            |2  |30.03.2016|    |20160311  |     |
|ZSUA|R9|          |1300008907|  20|04.03.2016|95012571 |OSCASIES  |CHEQUEADOR DE QUAT                      |          |      3 |     31.151 |     93.453 |CA27|H08|| |            |2  |30.03.2016|    |20160311  |     |
|ZSUA|6D|          |1300008811| 100|02.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214962|     23 |     22.514 |    517.822 |CA15|RD2|| |            |2  |02.03.2016|    |20160302  |     |
|ZSUA|6D|          |1300008811| 140|02.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |          |     12 |     22.514 |    270.168 |CA15|RD2|| |            |2  |02.03.2016|    |20160302  |     |
|ZSUA|A3|          |1300008815|  10|02.03.2016|80020405 |JORGPINM  |INSTRUCTOR CLASES GRUPALES NEXSIS       |4200215128|      5 |     66.154 |    330.770 |CA82|RD5|| |            |2  |04.03.2016|    |20160302  |     |
|ZSOL|6D|          |50515304  | 130|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214888|     20 |     22.514 |    450.280 |CA15|RD2|| |            |2  |01.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 150|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214933|     50 |     22.514 |  1.125.700 |CA14|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 160|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214934|     34 |     22.514 |    765.476 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 190|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214936|     50 |     22.514 |  1.125.700 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 210|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214936|     12 |     22.514 |    270.168 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 220|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214937|     52 |     22.514 |  1.170.728 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 240|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214939|     16 |     22.514 |    360.224 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 430|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214956|     24 |     22.514 |    540.336 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 450|01.03.2016|80015052 |RICAPUEG  |VALORACIÓN  MEDICA DEPORTOLOGO          |4200214958|     15 |     58.000 |    870.000 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 460|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214959|     36 |     22.514 |    810.504 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 470|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214939|     20 |     22.514 |    450.280 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 480|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214942|     20 |     22.514 |    450.280 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 490|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214954|     20 |     22.514 |    450.280 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 500|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214948|     12 |     22.514 |    270.168 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 510|01.03.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214960|      8 |     22.514 |    180.112 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSUA|6D|          |1300008810| 520|01.03.2016|80020196 |RICAPUEG  |DOCENTE DEPORTIVO ESTUDIANTE            |4200214961|      8 |     17.392 |    139.136 |CA15|RD2|| |            |2  |02.03.2016|    |20160301  |     |
|ZSU3|B5|80005936  |1300008749|  20|27.02.2016|80014370 |ELKISANB  |ENTRENADOR DEPORTIVO                    |4200214996|     32 |     44.494 |  1.423.808 |CE53|C55|| |            |2  |02.05.2016|    |20160430  |     |
|ZSUA|RB|          |1300008598|  10|22.02.2016|80018783 |MARIBARO  |TORTAS Y PONQUES                        |4200214584|      1 |    107.500 |    107.500 |CA48|RC2|| |            |2  |22.02.2016|    |20160226  |     |
|ZSUA|RB|          |1300008598|  20|22.02.2016|80014442 |MARIBARO  |AYB BEBIDAS HIDRATANTES NO ALCOHOLICAS  |4200214584|      5 |      5.081 |     25.405 |CA48|RC2|| |            |2  |22.02.2016|    |20160226  |     |
|ZSUA|RB|          |1300008598|  30|22.02.2016|80017162 |MARIBARO  |KIT DESECHABLE EVENTOS EXT.             |4200214584|     50 |        424 |     21.200 |CA48|RC2|| |            |2  |22.02.2016|    |20160226  |     |
|ZSU3|A3|          |1300008601|  10|22.02.2016|80020517 |JOHNSALF  |DOCENTE ESTUDIANTE GOBERNANZA           |4200214713|     36 |     20.000 |    720.000 |CA82|RD5|| |            |2  |26.02.2016|    |20160223  |     |
|ZSU3|A3|          |1300008610|  10|22.02.2016|80020517 |JOHNSALF  |DOCENTE ESTUDIANTE GOBERNANZA           |4200214856|     36 |     20.000 |    720.000 |CA82|RD5|| |            |2  |29.02.2016|    |20160223  |     |
|ZSUA|RB|          |1300008535|  10|19.02.2016|80000904 |MARIBARO  |REFRIGERIO INTERNO                      |4200214570|     22 |      1.389 |     30.558 |CA48|RC2|| |            |2  |22.02.2016|    |20160220  |     |
|ZSUB|BL|          |1300008432|  20|11.02.2016|79000102 |FRANYUCR  |ELEMENTOS Y ACCESORIOS                  |4600063995|      2 |    280.720 |    561.440 |CA07|ED9|| |DIANA SARMI |2  |18.02.2016|    |20160225  |     |
|ZSUA|BL|          |1300008390|  10|09.02.2016|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |4600063992|     40 |     27.200 |  1.088.000 |CA07|ED9|| |CONV11467   |2  |18.02.2016|    |20160209  |     |
|ZSUA|BL|          |1300008390|  20|09.02.2016|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |4600063992|     40 |     42.600 |  1.704.000 |CA07|ED9|| |CONV11467   |2  |18.02.2016|    |20160209  |     |
|ZSUA|BL|          |1300008390|  30|09.02.2016|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |4600063992|      2 |    107.500 |    215.000 |CA07|ED9|| |CONV11467   |2  |18.02.2016|    |20160209  |     |
|ZSUA|R2|          |1300008261|  20|28.01.2016|80020195 |RICAPUEG  |DOCENTE DEPORTIVO PROFESIONAL           |4200214015|      6 |     22.514 |    135.084 |CA15|RD2|| |            |2  |29.01.2016|    |20160128  |     |
|ZSU3|B5|19405418  |1300008102|  10|06.01.2016|80019222 |LAURCAIE  |LAVADO PETO DEPORTIVO                   |4200213795|     59 |      1.000 |     59.000 |CE53|C55|| |            |2  |12.01.2016|    |20160106  |     |
|ZSUA|RB|          |1300008007|  10|28.12.2015|80018783 |MARIBARO  |TORTAS Y PONQUES                        |4200213413|      1 |     53.940 |     53.940 |CA48|RC2|| |            |2  |29.12.2015|    |20151228  |     |
|ZSUA|RB|          |1300008007|  20|28.12.2015|80017162 |MARIBARO  |KIT DESECHABLE EVENTOS EXT.             |4200213413|     30 |        345 |     10.350 |CA48|RC2|| |            |2  |29.12.2015|    |20151228  |     |
|ZSUA|RB|          |1300008007|  30|28.12.2015|80017162 |MARIBARO  |KIT DESECHABLE EVENTOS EXT.             |4200213413|      1 |      1.724 |      1.724 |CA48|RC2|| |            |2  |29.12.2015|    |20151228  |     |
|ZSUA|R9|          |1300008022|  10|28.12.2015|80001070 |NEYDMARR  |SONIDO INTERMEDIO                       |4200213521|      1 |  4.232.000 |  4.232.000 |CA27|H08|| |            |2  |30.12.2015|    |20151228  |     |
|ZSUA|E8|          |1300008023|  10|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     25 |     26.448 |    661.200 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  20|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      2 |    185.600 |    371.200 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  30|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     10 |     21.460 |    214.600 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  40|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     20 |      2.900 |     58.000 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  50|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     15 |      1.392 |     20.880 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  60|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     10 |      8.700 |     87.000 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  70|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     20 |      9.280 |    185.600 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  80|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      8 |      1.160 |      9.280 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023|  90|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      4 |     11.136 |     44.544 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008023| 100|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      1 |      9.860 |      9.860 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  10|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     25 |      1.566 |     39.150 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  20|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      1 |      8.352 |      8.352 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  30|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     10 |        464 |      4.640 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  40|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |     11.020 |     55.100 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  50|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     20 |      2.900 |     58.000 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  60|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     25 |      5.336 |    133.400 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  70|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     10 |      4.408 |     44.080 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  80|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      3 |     46.400 |    139.200 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025|  90|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     50 |        800 |     40.000 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 100|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |        789 |      3.945 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 110|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     50 |        557 |     27.850 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 120|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      2 |      6.380 |     12.760 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 130|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     25 |      1.299 |     32.475 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 140|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     25 |      6.554 |    163.850 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 150|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      1 |      2.320 |      2.320 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 160|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |      7.540 |     37.700 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 170|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     26 |      1.740 |     45.240 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008025| 180|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     10 |        580 |      5.800 |CA07|ED7|| |CLEO LOPEZ  |2  |12.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  10|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      4 |     52.200 |    208.800 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  20|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |      2.552 |     12.760 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  30|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |     42.456 |    212.280 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  40|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |     16.820 |     84.100 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  50|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      3 |     60.320 |    180.960 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  60|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |      6.380 |     31.900 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  70|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      2 |     21.460 |     42.920 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  80|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      3 |     60.436 |    181.308 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030|  90|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      2 |      2.320 |      4.640 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030| 100|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |      4.640 |     23.200 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030| 110|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     20 |      9.280 |    185.600 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030| 120|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      5 |     17.980 |     89.900 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030| 130|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      3 |     55.680 |    167.040 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030| 140|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      2 |     55.680 |    111.360 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|E8|          |1300008030| 150|28.12.2015|79000150 |ADRITORP  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |     10 |      3.248 |     32.480 |CA07|ED7|| |CLEO LOPEZ  |2  |08.01.2016|    |20151228  |     |
|ZSUA|EC|          |1300007993|  10|24.12.2015|79000100 |DORIMARB  |MATERIAL DE ENSEÑANZA                   |4600063779|      1 |  4.640.000 |  4.640.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EC|          |1300007993|  20|24.12.2015|79000100 |DORIMARB  |MATERIAL DE ENSEÑANZA                   |4600063779|    200 |      2.320 |    464.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EC|          |1300007993|  30|24.12.2015|79000100 |DORIMARB  |MATERIAL DE ENSEÑANZA                   |4600063779|     50 |      5.220 |    261.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EC|          |1300007993|  40|24.12.2015|79000100 |DORIMARB  |MATERIAL DE ENSEÑANZA                   |4600063779|      1 |  2.552.000 |  2.552.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EC|          |1300007993|  50|24.12.2015|79000100 |DORIMARB  |MATERIAL DE ENSEÑANZA                   |4600063779|      5 |  1.334.000 |  6.670.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EC|          |1300007993|  60|24.12.2015|78000540 |DORIMARB  |TRANSPORTE FLETES Y ACARREOS SERVICIOS  |4600063779|      1 |    180.000 |    180.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EC|          |1300007993|  70|24.12.2015|79000100 |DORIMARB  |MATERIAL DE ENSEÑANZA                   |4600063779|      1 |    348.000 |    348.000 |CA07|ED9|| |DIAN SAR    |2  |06.01.2016|    |20160128  |     |
|ZSUA|EF|          |1300007930|  10|22.12.2015|79000150 |PAULSALM  |MATERIAL EVENTOS LOGISTICOS EDUCACIÓN   |          |      3 |    282.213 |    846.639 |CA07|ED8|| |WILSON GARCI|2  |23.12.2015|    |20151222  |     |
